Transaction_ID,Date,Customer_Name,Transaction_Type,Product_Service,Amount,Tax,Payment_Method,Location,Account_Category,Notes
TXN-2641,2025-01-17,Brandon Brandt,Liability,Tax Payable,94259,0.0,Cheque,Karachi,Long-term Liability,Refund processed
TXN-2642,2025-03-29,Mrs. Laura Baker,Refund,Customer Refund,17458,0.0,Cash,Faisalabad,Revenue Adjustment,Loan installment
TXN-2643,2025-03-20,Paul Carter,Asset,Shop Inventory,32609,0.0,Bank Transfer,Islamabad,Current Asset,Customer advance
TXN-2644,2025-04-05,Jerry Bush,Capital,Shareholder Equity,22355,0.0,Cheque,Lahore,Equity,Monthly bill
TXN-2645,2025-03-29,Andrew Jones,Liability,Bank Loan,67647,0.0,Cash,Islamabad,Short-term Liability,Loan installment
TXN-2646,2025-03-08,Kenneth Noble,Income,Flour Sale,43195,7343.15,Cheque,Karachi,Revenue,Loan installment
TXN-2647,2025-02-08,Joseph Haynes,Income,Rice Sale,65753,11178.01,Cash,Lahore,Revenue,Refund processed
TXN-2648,2025-01-28,Denise Gomez,Income,Oil Sale,4362,741.54,Cash,Islamabad,Revenue,Marketing campaign
TXN-2649,2025-03-24,Susan Cooper,Income,Rice Sale,72779,12372.43,Bank Transfer,Faisalabad,Revenue,Refund processed
TXN-2650,2025-03-17,Gary Anderson,Refund,Supplier Refund,47256,0.0,Cash,Karachi,Revenue Adjustment,New equipment
TXN-2651,2025-03-22,Eric Murphy,Income,Oil Sale,62380,10604.6,Card,Lahore,Revenue,Loan installment
TXN-2652,2025-04-08,Lisa Baldwin,Liability,Supplier Credit,79041,0.0,Card,Lahore,Long-term Liability,Marketing campaign
TXN-2653,2025-04-13,Jennifer Schwartz,Expense,Supplier Payment,36461,0.0,Bank Transfer,Karachi,Operating Expense,Loan installment
TXN-2654,2025-02-19,Matthew Frye DVM,Refund,Customer Refund,19657,0.0,Cheque,Lahore,Revenue Adjustment,Marketing campaign
TXN-2655,2025-03-26,Eddie Medina,Refund,Customer Refund,37112,0.0,Bank Transfer,Lahore,Revenue Adjustment,Refund processed
TXN-2656,2025-03-01,Cory Espinoza,Refund,Customer Refund,57376,0.0,Cheque,Karachi,Revenue Adjustment,Refund processed
TXN-2657,2025-03-07,Jennifer Cox,Expense,Supplier Payment,5719,0.0,Cash,Faisalabad,Operating Expense,Refund processed
TXN-2658,2025-01-30,Sara Cruz,Expense,Staff Salary,41474,0.0,Cash,Lahore,Operating Expense,Refund processed
TXN-2659,2025-03-24,John Duarte,Expense,Marketing,20161,0.0,Bank Transfer,Lahore,Administrative Expense,Loan installment
TXN-2660,2025-04-16,Michael Ochoa,Refund,Customer Refund,26165,0.0,Cheque,Islamabad,Revenue Adjustment,Refund processed
TXN-2661,2025-02-18,Susan Floyd,Liability,Supplier Credit,72262,0.0,Cash,Lahore,Short-term Liability,New equipment
TXN-2662,2025-03-09,Tonya Tran,Asset,New Machinery,40626,0.0,Bank Transfer,Lahore,Current Asset,Marketing campaign
TXN-2663,2025-01-23,William Lawson II,Refund,Customer Refund,83490,0.0,Card,Karachi,Revenue Adjustment,Monthly bill
TXN-2664,2025-02-18,Keith Wong,Liability,Supplier Credit,53289,0.0,Cash,Karachi,Short-term Liability,Refund processed
TXN-2665,2025-03-05,Lisa Henry,Expense,Electricity Bill,28413,0.0,Card,Islamabad,Administrative Expense,Monthly bill
TXN-2666,2025-04-08,Kimberly Hughes,Income,Oil Sale,92374,15703.58,Cheque,Lahore,Revenue,Marketing campaign
TXN-2667,2025-04-09,Ashley Wang,Capital,Shareholder Equity,44944,0.0,Bank Transfer,Karachi,Equity,Marketing campaign
TXN-2668,2025-02-05,Laura Guzman,Asset,Furniture,88019,0.0,Cheque,Islamabad,Current Asset,Customer advance
TXN-2669,2025-02-13,Dustin Padilla,Asset,Shop Inventory,31345,0.0,Bank Transfer,Karachi,Fixed Asset,Marketing campaign
TXN-2670,2025-03-28,Madison Schmitt,Capital,Partner Fund,50651,0.0,Bank Transfer,Lahore,Equity,Paid to supplier
TXN-2671,2025-03-10,Megan Richardson,Asset,New Machinery,11850,0.0,Cash,Karachi,Current Asset,Marketing campaign
TXN-2672,2025-03-01,Michael Myers,Refund,Supplier Refund,4500,0.0,Cash,Islamabad,Revenue Adjustment,Customer advance
TXN-2673,2025-03-05,Christopher Kirk,Expense,Marketing,28365,0.0,Cheque,Faisalabad,Operating Expense,Monthly bill
TXN-2674,2025-02-05,Robert Patel,Refund,Customer Refund,48561,0.0,Card,Islamabad,Revenue Adjustment,Paid to supplier
TXN-2675,2025-01-21,Jennifer Rosales,Liability,Tax Payable,28332,0.0,Bank Transfer,Karachi,Short-term Liability,Paid to supplier
TXN-2676,2025-02-03,Rebecca Kent,Expense,Staff Salary,41186,0.0,Bank Transfer,Lahore,Administrative Expense,Customer advance
TXN-2677,2025-01-18,Stephanie Wilson,Capital,Shareholder Equity,728,0.0,Cheque,Karachi,Equity,Monthly bill
TXN-2678,2025-02-06,Sheila Stanton,Expense,Electricity Bill,51083,0.0,Cheque,Islamabad,Operating Expense,Paid to supplier
TXN-2679,2025-02-17,Ryan Clayton,Liability,Utility Bill Due,95844,0.0,Bank Transfer,Lahore,Short-term Liability,Marketing campaign
TXN-2680,2025-03-04,Jacqueline Mcmahon,Expense,Electricity Bill,32565,0.0,Bank Transfer,Islamabad,Operating Expense,New equipment
TXN-2681,2025-03-20,Jessica Porter,Capital,Shareholder Equity,78989,0.0,Card,Karachi,Equity,New equipment
TXN-2682,2025-01-17,Daniel Rangel,Refund,Supplier Refund,62479,0.0,Cash,Faisalabad,Revenue Adjustment,Loan installment
TXN-2683,2025-03-07,William Lucas,Refund,Customer Refund,6944,0.0,Card,Islamabad,Revenue Adjustment,Refund processed
TXN-2684,2025-04-10,Susan Castro,Capital,Owner Investment,87983,0.0,Cheque,Islamabad,Equity,Paid to supplier
TXN-2685,2025-03-19,Mary Barry,Refund,Customer Refund,918,0.0,Cash,Faisalabad,Revenue Adjustment,Paid to supplier
TXN-2686,2025-04-07,James Gonzales,Income,Flour Sale,92386,15705.62,Cash,Karachi,Revenue,Loan installment
TXN-2687,2025-03-01,Scott Dyer,Income,Wheat Sale,73755,12538.35,Card,Lahore,Revenue,Paid to supplier
TXN-2688,2025-03-08,Erin Carpenter,Refund,Supplier Refund,54231,0.0,Cash,Islamabad,Revenue Adjustment,Monthly bill
TXN-2689,2025-03-08,Carrie Sanchez,Asset,New Machinery,90778,0.0,Cheque,Karachi,Fixed Asset,Refund processed
TXN-2690,2025-03-29,Lance Maldonado,Income,Oil Sale,15847,2693.99,Cheque,Islamabad,Revenue,New equipment
TXN-2691,2025-04-03,Charles Freeman,Liability,Supplier Credit,99016,0.0,Bank Transfer,Karachi,Long-term Liability,Marketing campaign
TXN-2692,2025-04-02,James Garza,Income,Sugar Sale,73549,12503.33,Cheque,Lahore,Revenue,Loan installment
TXN-2693,2025-03-16,Abigail Rose,Capital,Shareholder Equity,58313,0.0,Card,Lahore,Equity,Monthly bill
TXN-2694,2025-01-31,Julie Thompson,Refund,Customer Refund,76340,0.0,Cash,Karachi,Revenue Adjustment,Refund processed
TXN-2695,2025-01-27,John Flores,Liability,Supplier Credit,9749,0.0,Cash,Faisalabad,Short-term Liability,Marketing campaign
TXN-2696,2025-02-15,Jillian Erickson,Expense,Supplier Payment,87046,0.0,Cheque,Islamabad,Administrative Expense,Loan installment
TXN-2697,2025-03-11,Elizabeth Marks,Capital,Partner Fund,82194,0.0,Card,Karachi,Equity,Monthly bill
TXN-2698,2025-02-26,Susan Baker,Income,Sugar Sale,81751,13897.67,Card,Islamabad,Revenue,Marketing campaign
TXN-2699,2025-03-27,Mrs. Cheryl Harris MD,Income,Rice Sale,53386,9075.62,Cash,Islamabad,Revenue,Monthly bill
TXN-2700,2025-03-20,Jessica Collins,Capital,Partner Fund,32685,0.0,Card,Lahore,Equity,New equipment
TXN-2701,2025-04-03,Daniel Stewart,Income,Flour Sale,1209,205.53,Bank Transfer,Faisalabad,Revenue,New equipment
TXN-2702,2025-01-20,Kelly Adams,Liability,Utility Bill Due,76881,0.0,Card,Islamabad,Short-term Liability,Loan installment
TXN-2703,2025-03-31,Erik Bailey,Income,Flour Sale,99809,16967.53,Card,Islamabad,Revenue,New equipment
TXN-2704,2025-04-02,Laura Cline,Income,Flour Sale,1526,259.42,Cash,Islamabad,Revenue,Customer advance
TXN-2705,2025-02-23,Thomas Garza,Asset,New Machinery,55547,0.0,Cash,Islamabad,Current Asset,Monthly bill
TXN-2706,2025-03-29,Pamela Watkins,Refund,Customer Refund,77377,0.0,Bank Transfer,Islamabad,Revenue Adjustment,Marketing campaign
TXN-2707,2025-02-17,Dawn Johnson,Asset,Vehicle Purchase,33898,0.0,Card,Islamabad,Current Asset,Loan installment
TXN-2708,2025-02-18,Patricia Carter,Refund,Supplier Refund,42190,0.0,Cheque,Islamabad,Revenue Adjustment,New equipment
TXN-2709,2025-02-20,Katie Cochran,Capital,Shareholder Equity,28013,0.0,Cheque,Lahore,Equity,Paid to supplier
TXN-2710,2025-03-09,Kirk Juarez,Asset,Shop Inventory,14701,0.0,Card,Karachi,Fixed Asset,Loan installment
TXN-2711,2025-03-25,Ashley Bridges,Expense,Electricity Bill,96985,0.0,Bank Transfer,Faisalabad,Administrative Expense,Marketing campaign
TXN-2712,2025-02-15,Jasmine Campbell,Capital,Shareholder Equity,20770,0.0,Cheque,Karachi,Equity,Paid to supplier
TXN-2713,2025-01-29,Tyler Bell,Income,Flour Sale,81103,13787.51,Bank Transfer,Islamabad,Revenue,Paid to supplier
TXN-2714,2025-02-02,Melissa Brown,Asset,Vehicle Purchase,28150,0.0,Card,Lahore,Current Asset,New equipment
TXN-2715,2025-01-22,Gregory Jennings,Liability,Supplier Credit,60465,0.0,Card,Lahore,Short-term Liability,Paid to supplier
TXN-2716,2025-04-05,Brett Davis,Income,Rice Sale,28640,4868.8,Card,Faisalabad,Revenue,Loan installment
TXN-2717,2025-04-11,Scott Franklin,Capital,Partner Fund,77392,0.0,Cheque,Islamabad,Equity,Refund processed
TXN-2718,2025-01-22,Katherine Perkins,Capital,Owner Investment,42090,0.0,Card,Lahore,Equity,New equipment
TXN-2719,2025-04-08,Stephanie Sullivan,Liability,Utility Bill Due,7896,0.0,Card,Karachi,Long-term Liability,Marketing campaign
TXN-2720,2025-02-13,James Baker,Liability,Tax Payable,36468,0.0,Bank Transfer,Faisalabad,Short-term Liability,Refund processed
TXN-2721,2025-03-22,Troy Nielsen,Refund,Supplier Refund,47531,0.0,Card,Islamabad,Revenue Adjustment,Customer advance
TXN-2722,2025-03-05,Mitchell Alvarez,Income,Flour Sale,25727,4373.59,Cheque,Karachi,Revenue,Customer advance
TXN-2723,2025-03-19,Thomas Murphy,Expense,Marketing,4861,0.0,Bank Transfer,Faisalabad,Operating Expense,Customer advance
TXN-2724,2025-01-17,Eric Jones,Capital,Partner Fund,41723,0.0,Cash,Faisalabad,Equity,Loan installment
TXN-2725,2025-04-05,Cassandra Lynn,Asset,Furniture,5133,0.0,Cash,Karachi,Fixed Asset,Marketing campaign
TXN-2726,2025-03-12,Cindy Moore,Refund,Customer Refund,69502,0.0,Bank Transfer,Islamabad,Revenue Adjustment,Customer advance
TXN-2727,2025-02-12,Bryan Giles,Expense,Marketing,8399,0.0,Cash,Faisalabad,Administrative Expense,Monthly bill
TXN-2728,2025-02-25,Joshua Brennan,Refund,Customer Refund,67765,0.0,Bank Transfer,Islamabad,Revenue Adjustment,Customer advance
TXN-2729,2025-02-28,Robert Morrison,Expense,Supplier Payment,87049,0.0,Card,Karachi,Administrative Expense,Customer advance
TXN-2730,2025-02-13,Jonathan Davenport,Capital,Owner Investment,62851,0.0,Cheque,Faisalabad,Equity,Marketing campaign
TXN-2731,2025-04-09,Manuel Carter MD,Asset,Furniture,80945,0.0,Bank Transfer,Lahore,Current Asset,Monthly bill
TXN-2732,2025-03-26,David Tucker,Expense,Electricity Bill,17537,0.0,Card,Faisalabad,Administrative Expense,New equipment
TXN-2733,2025-03-23,Kenneth Mitchell,Income,Rice Sale,24049,4088.33,Bank Transfer,Lahore,Revenue,Customer advance
TXN-2734,2025-02-03,Judith Paul,Refund,Customer Refund,64822,0.0,Card,Islamabad,Revenue Adjustment,Customer advance
TXN-2735,2025-03-27,Michael Peterson,Refund,Customer Refund,3353,0.0,Cheque,Lahore,Revenue Adjustment,Customer advance
TXN-2736,2025-01-29,Carlos Richardson,Capital,Owner Investment,86609,0.0,Card,Islamabad,Equity,Loan installment
TXN-2737,2025-03-28,Alice Lee,Income,Flour Sale,49383,8395.11,Card,Islamabad,Revenue,Marketing campaign
TXN-2738,2025-04-01,Christy Smith,Capital,Shareholder Equity,11070,0.0,Card,Lahore,Equity,Monthly bill
TXN-2739,2025-02-01,Michelle Rosales,Capital,Partner Fund,82972,0.0,Cash,Karachi,Equity,Paid to supplier
TXN-2740,2025-02-19,Darlene Brown,Capital,Partner Fund,76146,0.0,Cash,Islamabad,Equity,Customer advance
TXN-2741,2025-01-18,Veronica Davila,Refund,Customer Refund,28617,0.0,Bank Transfer,Karachi,Revenue Adjustment,Monthly bill
TXN-2742,2025-03-13,Sandra Brown,Capital,Partner Fund,24755,0.0,Card,Islamabad,Equity,New equipment
TXN-2743,2025-04-04,Nicholas Roberts,Liability,Bank Loan,96160,0.0,Cheque,Karachi,Short-term Liability,Marketing campaign
TXN-2744,2025-03-16,Olivia Bonilla,Expense,Shop Rent,95795,0.0,Bank Transfer,Lahore,Administrative Expense,Customer advance
TXN-2745,2025-04-08,George Chavez,Liability,Tax Payable,66002,0.0,Card,Karachi,Short-term Liability,Marketing campaign
TXN-2746,2025-02-12,Robin Swanson,Capital,Owner Investment,36240,0.0,Cheque,Karachi,Equity,Refund processed
TXN-2747,2025-02-15,Jose Freeman,Expense,Shop Rent,53857,0.0,Cheque,Faisalabad,Administrative Expense,Loan installment
TXN-2748,2025-04-03,Beth Sanders,Income,Oil Sale,23639,4018.63,Cash,Faisalabad,Revenue,Loan installment
TXN-2749,2025-02-18,Laura Aguilar,Asset,New Machinery,52002,0.0,Bank Transfer,Lahore,Fixed Asset,Paid to supplier
TXN-2750,2025-03-11,Angela Mcdonald,Income,Sugar Sale,36859,6266.03,Card,Islamabad,Revenue,Customer advance
TXN-2751,2025-02-16,Johnathan Miller,Liability,Tax Payable,27277,0.0,Bank Transfer,Islamabad,Short-term Liability,Marketing campaign
TXN-2752,2025-01-17,Erika Edwards,Expense,Electricity Bill,3267,0.0,Card,Islamabad,Administrative Expense,Customer advance
TXN-2753,2025-02-25,Dale Hamilton,Expense,Shop Rent,22149,0.0,Cash,Islamabad,Administrative Expense,Customer advance
TXN-2754,2025-03-20,Erin Peterson,Liability,Utility Bill Due,35971,0.0,Bank Transfer,Lahore,Long-term Liability,Marketing campaign
TXN-2755,2025-01-31,Lindsey Lowe,Refund,Customer Refund,18705,0.0,Bank Transfer,Faisalabad,Revenue Adjustment,New equipment
TXN-2756,2025-03-05,David Weber,Refund,Supplier Refund,75729,0.0,Bank Transfer,Islamabad,Revenue Adjustment,Customer advance
TXN-2757,2025-02-16,Lisa Webb,Capital,Shareholder Equity,81808,0.0,Cash,Faisalabad,Equity,Loan installment
TXN-2758,2025-03-05,Emily Underwood,Liability,Bank Loan,89394,0.0,Cash,Faisalabad,Short-term Liability,Customer advance
TXN-2759,2025-01-18,Donald Alvarez,Refund,Customer Refund,36659,0.0,Cash,Faisalabad,Revenue Adjustment,Paid to supplier
TXN-2760,2025-03-25,Rachel Howard,Refund,Supplier Refund,64276,0.0,Card,Karachi,Revenue Adjustment,Customer advance
TXN-2761,2025-03-02,Larry Moore,Refund,Customer Refund,19758,0.0,Cheque,Islamabad,Revenue Adjustment,Marketing campaign
TXN-2762,2025-04-13,Jennifer Williams,Liability,Tax Payable,40194,0.0,Cheque,Faisalabad,Short-term Liability,Loan installment
TXN-2763,2025-02-13,Katherine Maxwell,Capital,Shareholder Equity,45267,0.0,Bank Transfer,Islamabad,Equity,Paid to supplier
TXN-2764,2025-03-17,Thomas Wright,Income,Flour Sale,411,69.87,Cheque,Faisalabad,Revenue,Marketing campaign
TXN-2765,2025-03-02,Laurie Alexander,Refund,Supplier Refund,8667,0.0,Cash,Lahore,Revenue Adjustment,Marketing campaign
TXN-2766,2025-01-28,Robert Miranda,Capital,Shareholder Equity,5473,0.0,Cash,Faisalabad,Equity,New equipment
TXN-2767,2025-02-16,Randy Brown,Income,Flour Sale,94812,16118.04,Card,Lahore,Revenue,Loan installment
TXN-2768,2025-04-02,Gregory Cook,Refund,Customer Refund,71112,0.0,Card,Islamabad,Revenue Adjustment,Monthly bill
TXN-2769,2025-04-16,Lisa Johnson,Capital,Shareholder Equity,40360,0.0,Cash,Karachi,Equity,New equipment
TXN-2770,2025-03-22,Lorraine Morrison,Refund,Customer Refund,39907,0.0,Bank Transfer,Islamabad,Revenue Adjustment,New equipment
TXN-2771,2025-03-25,Victoria Lewis,Refund,Supplier Refund,84170,0.0,Cheque,Karachi,Revenue Adjustment,Loan installment
TXN-2772,2025-04-15,Kathleen Conner,Liability,Utility Bill Due,33917,0.0,Card,Lahore,Long-term Liability,Paid to supplier
TXN-2773,2025-02-16,Cynthia Barajas,Asset,Furniture,59830,0.0,Cash,Faisalabad,Current Asset,Loan installment
TXN-2774,2025-01-17,Chelsea Watson,Liability,Utility Bill Due,92062,0.0,Cash,Karachi,Short-term Liability,Customer advance
TXN-2775,2025-03-11,Andrew Green,Refund,Customer Refund,20779,0.0,Bank Transfer,Karachi,Revenue Adjustment,Customer advance
TXN-2776,2025-03-23,Charles Walker,Refund,Supplier Refund,50316,0.0,Card,Faisalabad,Revenue Adjustment,Paid to supplier
TXN-2777,2025-03-18,James Zhang,Asset,New Machinery,18686,0.0,Card,Lahore,Current Asset,New equipment
TXN-2778,2025-03-02,Marcus Thompson,Asset,New Machinery,33223,0.0,Bank Transfer,Faisalabad,Current Asset,Monthly bill
TXN-2779,2025-01-21,Brandi Martin,Refund,Supplier Refund,38408,0.0,Cheque,Lahore,Revenue Adjustment,Monthly bill
TXN-2780,2025-02-23,Katrina Spears,Expense,Shop Rent,72204,0.0,Card,Karachi,Administrative Expense,Refund processed
TXN-2781,2025-04-16,David Hampton,Liability,Tax Payable,90676,0.0,Cheque,Islamabad,Long-term Liability,Monthly bill
TXN-2782,2025-01-27,Erin Short,Refund,Supplier Refund,45831,0.0,Cheque,Lahore,Revenue Adjustment,Paid to supplier
TXN-2783,2025-01-25,Amy Rodriguez,Liability,Bank Loan,20474,0.0,Card,Islamabad,Long-term Liability,Monthly bill
TXN-2784,2025-01-17,David Petersen,Capital,Owner Investment,21422,0.0,Card,Faisalabad,Equity,Refund processed
TXN-2785,2025-02-26,Donna Spencer,Expense,Shop Rent,81748,0.0,Cheque,Karachi,Operating Expense,Monthly bill
TXN-2786,2025-02-21,Stephanie Guzman,Income,Flour Sale,52908,8994.36,Card,Karachi,Revenue,New equipment
TXN-2787,2025-02-03,Stacey Johnson,Capital,Shareholder Equity,26446,0.0,Bank Transfer,Lahore,Equity,Customer advance
TXN-2788,2025-03-18,Gregory Wood,Refund,Supplier Refund,40129,0.0,Cheque,Lahore,Revenue Adjustment,Loan installment
TXN-2789,2025-03-11,Katherine Hall,Capital,Shareholder Equity,76178,0.0,Bank Transfer,Islamabad,Equity,Refund processed
TXN-2790,2025-01-28,Jennifer Butler,Income,Rice Sale,74611,12683.87,Card,Karachi,Revenue,Customer advance
TXN-2791,2025-02-23,Abigail Lin,Refund,Customer Refund,20570,0.0,Bank Transfer,Karachi,Revenue Adjustment,Paid to supplier
TXN-2792,2025-03-19,Duane West,Income,Sugar Sale,41139,6993.63,Cash,Islamabad,Revenue,Paid to supplier
TXN-2793,2025-02-16,Vicki Shelton,Capital,Partner Fund,82758,0.0,Bank Transfer,Karachi,Equity,New equipment
TXN-2794,2025-04-13,Kelly Davis,Capital,Owner Investment,24064,0.0,Cheque,Faisalabad,Equity,Customer advance
TXN-2795,2025-02-06,Eric Harris,Expense,Supplier Payment,72494,0.0,Cash,Lahore,Operating Expense,Marketing campaign
TXN-2796,2025-04-03,Tiffany Smith,Capital,Shareholder Equity,42893,0.0,Bank Transfer,Faisalabad,Equity,Refund processed
TXN-2797,2025-03-13,Valerie Moore,Income,Rice Sale,65475,11130.75,Cash,Islamabad,Revenue,Paid to supplier
TXN-2798,2025-01-24,Mrs. Laura Cole,Income,Oil Sale,3451,586.67,Card,Karachi,Revenue,Monthly bill
TXN-2799,2025-04-04,Maria Taylor,Refund,Customer Refund,54731,0.0,Cash,Islamabad,Revenue Adjustment,Paid to supplier
TXN-2800,2025-01-26,Patrick Sims,Refund,Customer Refund,12163,0.0,Bank Transfer,Lahore,Revenue Adjustment,Loan installment
TXN-2801,2025-03-13,Jessica Martinez,Income,Oil Sale,93076,15822.92,Cheque,Lahore,Revenue,Refund processed
TXN-2802,2025-02-11,Deanna Pittman,Capital,Owner Investment,48900,0.0,Cash,Faisalabad,Equity,New equipment
TXN-2803,2025-02-14,Kevin Martin,Liability,Utility Bill Due,92843,0.0,Cash,Lahore,Long-term Liability,New equipment
TXN-2804,2025-02-22,Alexander Mcmahon,Income,Flour Sale,15091,2565.47,Cash,Karachi,Revenue,New equipment
TXN-2805,2025-03-30,Johnny Taylor,Capital,Partner Fund,22908,0.0,Card,Lahore,Equity,Monthly bill
TXN-2806,2025-03-11,Autumn Blair,Refund,Customer Refund,43328,0.0,Cheque,Faisalabad,Revenue Adjustment,Monthly bill
TXN-2807,2025-03-12,Natasha Martin,Expense,Marketing,54549,0.0,Cash,Lahore,Administrative Expense,New equipment
TXN-2808,2025-01-28,Nathan Wood,Expense,Supplier Payment,75999,0.0,Bank Transfer,Karachi,Operating Expense,Loan installment
TXN-2809,2025-04-15,Emily Atkinson,Expense,Shop Rent,13395,0.0,Card,Karachi,Administrative Expense,Marketing campaign
TXN-2810,2025-03-16,Courtney Shelton,Liability,Utility Bill Due,92436,0.0,Card,Karachi,Short-term Liability,New equipment
TXN-2811,2025-02-13,Tony Brown,Capital,Shareholder Equity,14839,0.0,Cash,Islamabad,Equity,Monthly bill
TXN-2812,2025-01-17,William Reed,Expense,Shop Rent,54310,0.0,Cheque,Karachi,Administrative Expense,Customer advance
TXN-2813,2025-03-22,Jennifer Kelly,Expense,Electricity Bill,37126,0.0,Card,Faisalabad,Administrative Expense,New equipment
TXN-2814,2025-03-30,Christian May,Capital,Partner Fund,30836,0.0,Card,Islamabad,Equity,Loan installment
TXN-2815,2025-04-14,Alyssa Ramirez,Refund,Supplier Refund,13647,0.0,Cheque,Faisalabad,Revenue Adjustment,Loan installment
TXN-2816,2025-03-28,John David,Asset,Furniture,95964,0.0,Card,Lahore,Fixed Asset,Customer advance
TXN-2817,2025-03-23,Ricky Harris,Capital,Owner Investment,44711,0.0,Cash,Karachi,Equity,Marketing campaign
TXN-2818,2025-01-29,Malik Stevenson,Expense,Supplier Payment,46951,0.0,Card,Islamabad,Administrative Expense,Paid to supplier
TXN-2819,2025-04-14,Tasha Munoz,Capital,Shareholder Equity,3124,0.0,Cash,Karachi,Equity,Loan installment
TXN-2820,2025-04-16,Daniel Steele,Capital,Owner Investment,97807,0.0,Cash,Karachi,Equity,New equipment
TXN-2821,2025-02-14,Billy Boyle,Refund,Customer Refund,61248,0.0,Card,Faisalabad,Revenue Adjustment,Customer advance
TXN-2822,2025-04-04,Greg Valdez,Refund,Customer Refund,50444,0.0,Bank Transfer,Lahore,Revenue Adjustment,Loan installment
TXN-2823,2025-03-21,Steve Lopez,Capital,Partner Fund,55807,0.0,Card,Karachi,Equity,New equipment
TXN-2824,2025-03-22,Brian Smith,Income,Rice Sale,90666,15413.22,Cheque,Faisalabad,Revenue,Marketing campaign
TXN-2825,2025-03-28,Mary Taylor,Asset,New Machinery,62549,0.0,Card,Islamabad,Fixed Asset,Paid to supplier
TXN-2826,2025-02-26,Debra Fitzgerald,Refund,Supplier Refund,59440,0.0,Bank Transfer,Islamabad,Revenue Adjustment,Marketing campaign
TXN-2827,2025-01-18,Anthony Martin,Capital,Partner Fund,53925,0.0,Cheque,Lahore,Equity,Paid to supplier
TXN-2828,2025-03-22,Maria Ruiz,Asset,New Machinery,26600,0.0,Cheque,Islamabad,Current Asset,Refund processed
TXN-2829,2025-02-27,Becky Blair,Refund,Customer Refund,58554,0.0,Card,Islamabad,Revenue Adjustment,Loan installment
TXN-2830,2025-02-18,Jason Bell,Liability,Supplier Credit,60164,0.0,Card,Karachi,Short-term Liability,Refund processed
TXN-2831,2025-01-20,Mary Burgess,Capital,Shareholder Equity,23997,0.0,Cash,Karachi,Equity,Marketing campaign
TXN-2832,2025-03-10,Jennifer Guerra,Expense,Staff Salary,97470,0.0,Card,Karachi,Operating Expense,Marketing campaign
TXN-2833,2025-02-07,Timothy Robinson,Refund,Supplier Refund,86220,0.0,Cheque,Islamabad,Revenue Adjustment,Refund processed
TXN-2834,2025-02-09,Christopher Ellis,Asset,Furniture,55143,0.0,Card,Karachi,Current Asset,Paid to supplier
TXN-2835,2025-03-27,Tiffany Swanson,Income,Sugar Sale,62666,10653.22,Bank Transfer,Faisalabad,Revenue,New equipment
TXN-2836,2025-03-14,Russell Wilson,Refund,Supplier Refund,45862,0.0,Cheque,Faisalabad,Revenue Adjustment,Monthly bill
TXN-2837,2025-03-17,James Richardson,Asset,New Machinery,37517,0.0,Bank Transfer,Lahore,Fixed Asset,Paid to supplier
TXN-2838,2025-02-26,Todd Bryant,Refund,Customer Refund,42815,0.0,Card,Faisalabad,Revenue Adjustment,Marketing campaign
TXN-2839,2025-02-03,Brittany Wright,Income,Rice Sale,69591,11830.47,Cheque,Islamabad,Revenue,Paid to supplier
TXN-2840,2025-02-22,Kayla Mcgee,Asset,New Machinery,41669,0.0,Card,Karachi,Fixed Asset,Monthly bill
TXN-2841,2025-02-13,Jeffery Thomas,Capital,Owner Investment,45907,0.0,Bank Transfer,Faisalabad,Equity,Marketing campaign
TXN-2842,2025-02-18,Anthony Bailey,Refund,Supplier Refund,80905,0.0,Bank Transfer,Karachi,Revenue Adjustment,Paid to supplier
TXN-2843,2025-02-05,James Banks,Capital,Partner Fund,50697,0.0,Card,Lahore,Equity,Loan installment
TXN-2844,2025-01-17,Savannah Morgan,Income,Flour Sale,83821,14249.57,Card,Lahore,Revenue,Refund processed
TXN-2845,2025-02-10,Sandra Campbell,Income,Flour Sale,27355,4650.35,Cash,Karachi,Revenue,Marketing campaign
TXN-2846,2025-02-27,Brandon Johnson,Liability,Bank Loan,85713,0.0,Cheque,Islamabad,Long-term Liability,Paid to supplier
TXN-2847,2025-03-27,Colleen Simmons,Refund,Supplier Refund,44615,0.0,Cash,Karachi,Revenue Adjustment,Loan installment
TXN-2848,2025-03-05,Arthur Harper,Income,Flour Sale,77571,13187.07,Cheque,Karachi,Revenue,Refund processed
TXN-2849,2025-01-28,Beverly Garcia,Refund,Supplier Refund,22682,0.0,Card,Faisalabad,Revenue Adjustment,Refund processed
TXN-2850,2025-04-09,Michele Mata,Liability,Tax Payable,1805,0.0,Card,Faisalabad,Short-term Liability,Refund processed
TXN-2851,2025-04-14,Mark Cameron,Expense,Staff Salary,70817,0.0,Card,Karachi,Administrative Expense,Refund processed
TXN-2852,2025-04-03,Rhonda Little,Income,Oil Sale,3252,552.84,Bank Transfer,Islamabad,Revenue,Refund processed
TXN-2853,2025-01-29,Marvin Zhang,Refund,Supplier Refund,82612,0.0,Cheque,Faisalabad,Revenue Adjustment,Marketing campaign
TXN-2854,2025-03-11,Heather Watson,Capital,Shareholder Equity,96399,0.0,Card,Faisalabad,Equity,New equipment
TXN-2855,2025-04-15,Michael Boyle,Liability,Supplier Credit,48612,0.0,Cash,Karachi,Short-term Liability,Loan installment
